record_id,Years,date,domain,url,country,page_views
5126,2012,Dec,domain_2,url_117,c_22,1.0
5127,2012,Dec,domain_2,url_118,c_01,16.0
5128,2012,Dec,domain_2,url_119,c_05,9.0
5129,2012,Dec,domain_2,url_119,c_06,1.0
5130,2012,Dec,domain_2,url_119,c_09,1.0
5131,2012,Dec,domain_2,url_12,c_02,3.0
5132,2012,Dec,domain_2,url_12,c_08,1.0
5133,2012,Dec,domain_2,url_12,c_12,1.0
5134,2012,Dec,domain_2,url_12,c_13,1.0
5135,2012,Dec,domain_2,url_12,c_20,2.0
5136,2012,Dec,domain_2,url_120,c_03,2.0
5137,2012,Dec,domain_2,url_120,c_16,3.0
5138,2012,Dec,domain_2,url_121,c_08,11.0
5139,2012,Dec,domain_2,url_121,c_11,1.0
5140,2012,Dec,domain_2,url_121,c_18,1.0
5141,2012,Dec,domain_2,url_121,c_21,1.0
5142,2012,Dec,domain_2,url_121,c_25,3.0
5143,2012,Dec,domain_2,url_122,c_03,9.0
5144,2012,Dec,domain_2,url_122,c_14,2.0
5145,2012,Dec,domain_2,url_122,c_26,1.0
5146,2012,Dec,domain_2,url_123,c_11,12.0
5147,2012,Dec,domain_2,url_123,c_32,1.0
5148,2012,Dec,domain_2,url_124,c_02,1.0
5149,2012,Dec,domain_2,url_124,c_09,6.0
5150,2012,Dec,domain_2,url_124,c_11,15.0
5151,2012,Dec,domain_2,url_124,c_22,2.0
5152,2012,Dec,domain_2,url_124,c_27,2.0
5153,2012,Dec,domain_2,url_124,c_30,3.0
5154,2012,Dec,domain_2,url_125,c_05,1.0
5155,2012,Dec,domain_2,url_126,c_02,2.0
5156,2012,Dec,domain_2,url_126,c_20,4.0
5157,2012,Dec,domain_2,url_127,c_17,30.0
5158,2012,Dec,domain_2,url_127,c_31,1.0
5159,2012,Dec,domain_2,url_128,c_02,1.0
5160,2012,Dec,domain_2,url_128,c_08,8.0
5161,2012,Dec,domain_2,url_128,c_19,2.0
5162,2012,Dec,domain_2,url_129,c_08,9.0
5163,2012,Dec,domain_2,url_129,c_20,1.0
5164,2012,Dec,domain_2,url_13,c_02,2.0
5165,2012,Dec,domain_2,url_13,c_11,3.0
5166,2012,Dec,domain_2,url_13,c_12,7.0
5167,2012,Dec,domain_2,url_13,c_13,5.0
5168,2012,Dec,domain_2,url_130,c_11,6.0
5169,2012,Dec,domain_2,url_130,c_12,9.0
5170,2012,Dec,domain_2,url_130,c_14,2.0
5171,2012,Dec,domain_2,url_130,c_20,1.0
5172,2012,Dec,domain_2,url_131,c_03,9.0
5173,2012,Dec,domain_2,url_131,c_29,1.0
5174,2012,Dec,domain_2,url_132,c_04,1.0
5175,2012,Dec,domain_2,url_132,c_06,1.0
5176,2012,Dec,domain_2,url_132,c_17,18.0
5177,2012,Dec,domain_2,url_132,c_22,1.0
5178,2012,Dec,domain_2,url_132,c_23,1.0
5179,2012,Dec,domain_2,url_133,c_01,1.0
5180,2012,Dec,domain_2,url_133,c_11,15.0
5181,2012,Dec,domain_2,url_133,c_22,2.0
5182,2012,Dec,domain_2,url_133,c_32,2.0
5183,2012,Dec,domain_2,url_134,c_01,5.0
5184,2012,Dec,domain_2,url_135,c_01,1.0
5185,2012,Dec,domain_2,url_135,c_02,1.0
5186,2012,Dec,domain_2,url_135,c_03,1.0
5187,2012,Dec,domain_2,url_135,c_06,1.0
5188,2012,Dec,domain_2,url_135,c_07,4.0
5189,2012,Dec,domain_2,url_135,c_08,1.0
5190,2012,Dec,domain_2,url_135,c_10,3.0
5191,2012,Dec,domain_2,url_135,c_14,1.0
5192,2012,Dec,domain_2,url_135,c_19,1.0
5193,2012,Dec,domain_2,url_135,c_27,3.0
5194,2012,Dec,domain_2,url_135,c_34,1.0
5195,2012,Dec,domain_2,url_137,c_02,10.0
5196,2012,Dec,domain_2,url_137,c_13,21.0
5197,2012,Dec,domain_2,url_138,c_02,3.0
5198,2012,Dec,domain_2,url_138,c_12,9.0
5199,2012,Dec,domain_2,url_138,c_13,7.0
5200,2012,Dec,domain_2,url_139,c_01,7.0
5201,2012,Dec,domain_2,url_139,c_12,1.0
5202,2012,Dec,domain_2,url_139,c_20,1.0
5203,2012,Dec,domain_2,url_14,c_05,22.0
5204,2012,Dec,domain_2,url_14,c_06,3.0
5205,2012,Dec,domain_2,url_14,c_09,5.0
5206,2012,Dec,domain_2,url_14,c_23,5.0
5207,2012,Dec,domain_2,url_14,c_27,1.0
5208,2012,Dec,domain_2,url_14,c_30,1.0
5209,2012,Dec,domain_2,url_140,c_08,4.0
5210,2012,Dec,domain_2,url_140,c_19,1.0
5211,2012,Dec,domain_2,url_140,c_31,1.0
5212,2012,Dec,domain_2,url_141,c_01,22.0
5213,2012,Dec,domain_2,url_141,c_02,4.0
5214,2012,Dec,domain_2,url_141,c_20,3.0
5215,2012,Dec,domain_2,url_15,c_05,1.0
5216,2012,Dec,domain_2,url_15,c_06,1.0
5217,2012,Dec,domain_2,url_15,c_09,15.0
5218,2012,Dec,domain_2,url_15,c_18,1.0
5219,2012,Dec,domain_2,url_15,c_22,1.0
5220,2012,Dec,domain_2,url_16,c_07,1.0
5221,2012,Dec,domain_2,url_16,c_09,1.0
5222,2012,Dec,domain_2,url_16,c_10,3.0
5223,2012,Dec,domain_2,url_16,c_11,1.0
5224,2012,Dec,domain_2,url_16,c_14,5.0
5225,2012,Dec,domain_2,url_16,c_17,1.0
5226,2012,Dec,domain_2,url_18,c_01,6.0
5227,2012,Dec,domain_2,url_18,c_02,1.0
5228,2012,Dec,domain_2,url_18,c_13,1.0
5229,2012,Dec,domain_2,url_19,c_02,1.0
5230,2012,Dec,domain_2,url_19,c_08,13.0
5231,2012,Dec,domain_2,url_19,c_11,1.0
5232,2012,Dec,domain_2,url_19,c_19,2.0
5233,2012,Dec,domain_2,url_20,c_02,3.0
5234,2012,Dec,domain_2,url_20,c_13,9.0
5235,2012,Dec,domain_2,url_21,c_07,2.0
5236,2012,Dec,domain_2,url_21,c_10,3.0
5237,2012,Dec,domain_2,url_21,c_11,2.0
5238,2012,Dec,domain_2,url_22,c_11,16.0
5239,2012,Dec,domain_2,url_22,c_27,1.0
5240,2012,Dec,domain_2,url_23,c_03,24.0
5241,2012,Dec,domain_2,url_23,c_16,3.0
5242,2012,Dec,domain_2,url_24,c_02,1.0
5243,2012,Dec,domain_2,url_24,c_12,13.0
5244,2012,Dec,domain_2,url_24,c_13,8.0
5245,2012,Dec,domain_2,url_25,c_05,2.0
5246,2012,Dec,domain_2,url_25,c_09,1.0
5247,2012,Dec,domain_2,url_25,c_23,1.0
5248,2012,Dec,domain_2,url_26,c_02,3.0
5249,2012,Dec,domain_2,url_26,c_12,19.0
5250,2012,Dec,domain_2,url_26,c_13,12.0
5251,2012,Dec,domain_2,url_27,c_17,17.0
5252,2012,Dec,domain_2,url_27,c_23,2.0
5253,2012,Dec,domain_2,url_27,c_27,1.0
5254,2012,Dec,domain_2,url_28,c_01,16.0
5255,2012,Dec,domain_2,url_28,c_02,1.0
5256,2012,Dec,domain_2,url_28,c_20,1.0
5257,2012,Dec,domain_2,url_29,c_09,1.0
5258,2012,Dec,domain_2,url_29,c_11,3.0
5259,2012,Dec,domain_2,url_29,c_22,1.0
5260,2012,Dec,domain_2,url_29,c_27,1.0
5261,2012,Dec,domain_2,url_29,c_30,1.0
5262,2012,Dec,domain_2,url_29,c_32,2.0
5263,2012,Dec,domain_2,url_30,c_02,1.0
5264,2012,Dec,domain_2,url_30,c_06,1.0
5265,2012,Dec,domain_2,url_30,c_09,9.0
5266,2012,Dec,domain_2,url_30,c_11,5.0
5267,2012,Dec,domain_2,url_30,c_18,1.0
5268,2012,Dec,domain_2,url_30,c_22,1.0
5269,2012,Dec,domain_2,url_30,c_27,3.0
5270,2012,Dec,domain_2,url_30,c_33,1.0
5271,2012,Dec,domain_2,url_31,c_04,1.0
5272,2012,Dec,domain_2,url_31,c_17,13.0
5273,2012,Dec,domain_2,url_31,c_21,1.0
5274,2012,Dec,domain_2,url_31,c_23,1.0
5275,2012,Dec,domain_2,url_32,c_05,6.0
5276,2012,Dec,domain_2,url_32,c_09,1.0
5277,2012,Dec,domain_2,url_33,c_06,1.0
5278,2012,Dec,domain_2,url_33,c_09,1.0
5279,2012,Dec,domain_2,url_33,c_17,18.0
5280,2012,Dec,domain_2,url_33,c_23,4.0
5281,2012,Dec,domain_2,url_34,c_06,1.0
5282,2012,Dec,domain_2,url_34,c_07,2.0
5283,2012,Dec,domain_2,url_34,c_10,3.0
5284,2012,Dec,domain_2,url_34,c_34,1.0
5285,2012,Dec,domain_2,url_36,c_05,4.0
5286,2012,Dec,domain_2,url_36,c_23,2.0
5287,2012,Dec,domain_2,url_36,c_27,1.0
5288,2012,Dec,domain_2,url_37,c_17,47.0
5289,2012,Dec,domain_2,url_38,c_01,12.0
5290,2012,Dec,domain_2,url_38,c_02,2.0
5291,2012,Dec,domain_2,url_38,c_20,1.0
5292,2012,Dec,domain_2,url_40,c_17,25.0
5293,2012,Dec,domain_2,url_41,c_17,22.0
5294,2012,Dec,domain_2,url_41,c_23,1.0
5295,2012,Dec,domain_2,url_42,c_03,7.0
5296,2012,Dec,domain_2,url_42,c_26,1.0
5297,2012,Dec,domain_2,url_43,c_02,3.0
5298,2012,Dec,domain_2,url_43,c_12,12.0
5299,2012,Dec,domain_2,url_43,c_13,6.0
5300,2012,Dec,domain_2,url_44,c_06,1.0
5301,2012,Dec,domain_2,url_44,c_07,1.0
5302,2012,Dec,domain_2,url_44,c_10,3.0
5303,2012,Dec,domain_2,url_44,c_12,1.0
5304,2012,Dec,domain_2,url_44,c_14,6.0
5305,2012,Dec,domain_2,url_44,c_30,2.0
5306,2012,Dec,domain_2,url_45,c_01,57.0
5307,2012,Dec,domain_2,url_45,c_02,9.0
5308,2012,Dec,domain_2,url_45,c_20,2.0
5309,2012,Dec,domain_2,url_46,c_08,2.0
5310,2012,Dec,domain_2,url_46,c_09,1.0
5311,2012,Dec,domain_2,url_46,c_19,2.0
5312,2012,Dec,domain_2,url_46,c_31,1.0
5313,2012,Dec,domain_2,url_46,c_35,2.0
5314,2012,Dec,domain_2,url_48,c_07,1.0
5315,2012,Dec,domain_2,url_48,c_11,1.0
5316,2012,Dec,domain_2,url_48,c_17,31.0
5317,2012,Dec,domain_2,url_48,c_23,2.0
5318,2012,Dec,domain_2,url_49,c_02,3.0
5319,2012,Dec,domain_2,url_49,c_20,3.0
5320,2012,Dec,domain_2,url_50,c_09,1.0
5321,2012,Dec,domain_2,url_50,c_11,1.0
5322,2012,Dec,domain_2,url_50,c_27,1.0
5323,2012,Dec,domain_2,url_50,c_32,1.0
5324,2012,Dec,domain_2,url_51,c_13,1.0
5325,2012,Dec,domain_2,url_52,c_05,7.0
5326,2012,Dec,domain_2,url_52,c_06,1.0
5327,2012,Dec,domain_2,url_52,c_09,3.0
5328,2012,Dec,domain_2,url_52,c_18,1.0
5329,2012,Dec,domain_2,url_52,c_27,2.0
5330,2012,Dec,domain_2,url_53,c_07,2.0
5331,2012,Dec,domain_2,url_53,c_10,3.0
5332,2012,Dec,domain_2,url_53,c_11,3.0
5333,2012,Dec,domain_2,url_53,c_14,1.0
5334,2012,Dec,domain_2,url_53,c_17,1.0
5335,2012,Dec,domain_2,url_53,c_32,1.0
5336,2012,Dec,domain_2,url_54,c_07,1.0
5337,2012,Dec,domain_2,url_54,c_10,3.0
5338,2012,Dec,domain_2,url_54,c_14,2.0
5339,2012,Dec,domain_2,url_54,c_30,2.0
5340,2012,Dec,domain_2,url_54,c_34,1.0
5341,2012,Dec,domain_2,url_55,c_10,1.0
5342,2012,Dec,domain_2,url_55,c_30,1.0
5343,2012,Dec,domain_2,url_57,c_04,1.0
5344,2012,Dec,domain_2,url_57,c_06,1.0
5345,2012,Dec,domain_2,url_57,c_07,4.0
5346,2012,Dec,domain_2,url_57,c_11,2.0
5347,2012,Dec,domain_2,url_57,c_24,1.0
5348,2012,Dec,domain_2,url_57,c_27,1.0
5349,2012,Dec,domain_2,url_57,c_32,1.0
5350,2012,Dec,domain_2,url_59,c_03,5.0
5351,2012,Dec,domain_2,url_59,c_16,2.0
5352,2012,Dec,domain_2,url_59,c_26,1.0
5353,2012,Dec,domain_2,url_60,c_06,1.0
5354,2012,Dec,domain_2,url_60,c_09,10.0
5355,2012,Dec,domain_2,url_60,c_11,2.0
5356,2012,Dec,domain_2,url_61,c_05,12.0
5357,2012,Dec,domain_2,url_61,c_06,2.0
5358,2012,Dec,domain_2,url_61,c_09,1.0
5359,2012,Dec,domain_2,url_61,c_18,2.0
5360,2012,Dec,domain_2,url_62,c_17,11.0
5361,2012,Dec,domain_2,url_62,c_23,3.0
5362,2012,Dec,domain_2,url_63,c_02,3.0
5363,2012,Dec,domain_2,url_63,c_12,12.0
5364,2012,Dec,domain_2,url_63,c_13,6.0
5365,2012,Dec,domain_2,url_64,c_09,1.0
5366,2012,Dec,domain_2,url_65,c_02,1.0
5367,2012,Dec,domain_2,url_65,c_05,1.0
5368,2012,Dec,domain_2,url_65,c_07,4.0
5369,2012,Dec,domain_2,url_65,c_08,1.0
5370,2012,Dec,domain_2,url_65,c_10,3.0
5371,2012,Dec,domain_2,url_65,c_14,5.0
5372,2012,Dec,domain_2,url_65,c_24,2.0
5373,2012,Dec,domain_2,url_65,c_29,2.0
5374,2012,Dec,domain_2,url_65,c_34,1.0
5375,2012,Dec,domain_2,url_66,c_07,1.0
5376,2012,Dec,domain_2,url_66,c_10,3.0
5377,2012,Dec,domain_2,url_66,c_11,2.0
5378,2012,Dec,domain_2,url_66,c_14,5.0
5379,2012,Dec,domain_2,url_66,c_27,2.0
5380,2012,Dec,domain_2,url_66,c_29,1.0
5381,2012,Dec,domain_2,url_66,c_30,2.0
5382,2012,Dec,domain_2,url_69,c_17,8.0
5383,2012,Dec,domain_2,url_69,c_23,1.0
5384,2012,Dec,domain_2,url_70,c_06,3.0
5385,2012,Dec,domain_2,url_70,c_09,6.0
5386,2012,Dec,domain_2,url_71,c_03,8.0
5387,2012,Dec,domain_2,url_72,c_03,13.0
5388,2012,Dec,domain_2,url_72,c_14,1.0
5389,2012,Dec,domain_2,url_72,c_16,1.0
5390,2012,Dec,domain_2,url_73,c_02,2.0
5391,2012,Dec,domain_2,url_73,c_05,1.0
5392,2012,Dec,domain_2,url_73,c_07,1.0
5393,2012,Dec,domain_2,url_73,c_10,4.0
5394,2012,Dec,domain_2,url_73,c_11,1.0
5395,2012,Dec,domain_2,url_73,c_17,1.0
5396,2012,Dec,domain_2,url_73,c_22,1.0
5397,2012,Dec,domain_2,url_73,c_25,2.0
5398,2012,Dec,domain_2,url_73,c_27,1.0
5399,2012,Dec,domain_2,url_73,c_28,1.0
5400,2012,Dec,domain_2,url_73,c_29,2.0
5401,2012,Dec,domain_2,url_73,c_30,1.0
5402,2012,Dec,domain_2,url_74,c_05,6.0
5403,2012,Dec,domain_2,url_74,c_06,2.0
5404,2012,Dec,domain_2,url_76,c_07,3.0
5405,2012,Dec,domain_2,url_76,c_10,3.0
5406,2012,Dec,domain_2,url_76,c_14,1.0
5407,2012,Dec,domain_2,url_76,c_20,1.0
5408,2012,Dec,domain_2,url_76,c_30,1.0
5409,2012,Dec,domain_2,url_76,c_34,1.0
5410,2012,Dec,domain_2,url_78,c_03,1.0
5411,2012,Dec,domain_2,url_78,c_11,12.0
5412,2012,Dec,domain_2,url_78,c_18,1.0
5413,2012,Dec,domain_2,url_78,c_22,1.0
5414,2012,Dec,domain_2,url_78,c_32,2.0
5415,2012,Dec,domain_2,url_79,c_06,1.0
5416,2012,Dec,domain_2,url_79,c_07,3.0
5417,2012,Dec,domain_2,url_79,c_10,3.0
5418,2012,Dec,domain_2,url_79,c_11,1.0
5419,2012,Dec,domain_2,url_79,c_14,3.0
5420,2012,Dec,domain_2,url_79,c_27,1.0
5421,2012,Dec,domain_2,url_79,c_33,1.0
5422,2012,Dec,domain_2,url_80,c_09,9.0
5423,2012,Dec,domain_2,url_80,c_11,4.0
5424,2012,Dec,domain_2,url_81,c_05,6.0
5425,2012,Dec,domain_2,url_81,c_09,5.0
5426,2012,Dec,domain_2,url_81,c_18,2.0
5427,2012,Dec,domain_2,url_81,c_27,1.0
5428,2012,Dec,domain_2,url_81,c_30,2.0
5429,2012,Dec,domain_2,url_82,c_03,21.0
5430,2012,Dec,domain_2,url_82,c_16,2.0
5431,2012,Dec,domain_2,url_82,c_26,2.0
5432,2012,Dec,domain_2,url_83,c_01,17.0
5433,2012,Dec,domain_2,url_83,c_02,2.0
5434,2012,Dec,domain_2,url_83,c_12,1.0
5435,2012,Dec,domain_2,url_83,c_13,1.0
5436,2012,Dec,domain_2,url_83,c_20,1.0
5437,2012,Dec,domain_2,url_83,c_27,1.0
5438,2012,Dec,domain_2,url_84,c_08,7.0
5439,2012,Dec,domain_2,url_84,c_11,1.0
5440,2012,Dec,domain_2,url_84,c_28,1.0
5441,2012,Dec,domain_2,url_84,c_30,1.0
5442,2012,Dec,domain_2,url_84,c_31,3.0
5443,2012,Dec,domain_2,url_84,c_35,1.0
5444,2012,Dec,domain_2,url_85,c_02,4.0
5445,2012,Dec,domain_2,url_85,c_08,3.0
5446,2012,Dec,domain_2,url_85,c_19,3.0
5447,2012,Dec,domain_2,url_85,c_31,1.0
5448,2012,Dec,domain_2,url_86,c_03,7.0
5449,2012,Dec,domain_2,url_87,c_05,1.0
5450,2012,Dec,domain_2,url_87,c_23,2.0
5451,2012,Dec,domain_2,url_87,c_27,2.0
5452,2012,Dec,domain_2,url_89,c_09,1.0
5453,2012,Dec,domain_2,url_89,c_11,11.0
5454,2012,Dec,domain_2,url_89,c_32,3.0
5455,2012,Dec,domain_2,url_90,c_04,2.0
5456,2012,Dec,domain_2,url_90,c_07,1.0
5457,2012,Dec,domain_2,url_90,c_17,6.0
5458,2012,Dec,domain_2,url_90,c_23,2.0
5459,2012,Dec,domain_2,url_91,c_01,3.0
5460,2012,Dec,domain_2,url_91,c_02,1.0
5461,2012,Dec,domain_2,url_92,c_04,2.0
5462,2012,Dec,domain_2,url_92,c_06,2.0
5463,2012,Dec,domain_2,url_92,c_17,24.0
5464,2012,Dec,domain_2,url_93,c_11,6.0
5465,2012,Dec,domain_2,url_93,c_22,1.0
5466,2012,Dec,domain_2,url_93,c_32,3.0
5467,2012,Dec,domain_2,url_94,c_02,1.0
5468,2012,Dec,domain_2,url_94,c_11,11.0
5469,2012,Dec,domain_2,url_94,c_22,2.0
5470,2012,Dec,domain_2,url_94,c_27,1.0
5471,2012,Dec,domain_2,url_94,c_32,1.0
5472,2012,Dec,domain_2,url_95,c_07,1.0
5473,2012,Dec,domain_2,url_95,c_10,3.0
5474,2012,Dec,domain_2,url_95,c_11,1.0
5475,2012,Dec,domain_2,url_95,c_14,1.0
5476,2012,Dec,domain_2,url_95,c_25,1.0
5477,2012,Dec,domain_2,url_95,c_27,2.0
5478,2012,Dec,domain_2,url_95,c_29,4.0
5479,2012,Dec,domain_2,url_95,c_30,1.0
5480,2012,Dec,domain_2,url_96,c_05,7.0
5481,2012,Dec,domain_2,url_97,c_02,1.0
5482,2012,Dec,domain_2,url_97,c_05,2.0
5483,2012,Dec,domain_2,url_97,c_06,2.0
5484,2012,Dec,domain_2,url_97,c_07,5.0
5485,2012,Dec,domain_2,url_97,c_10,4.0
5486,2012,Dec,domain_2,url_97,c_14,7.0
5487,2012,Dec,domain_2,url_97,c_16,3.0
5488,2012,Dec,domain_2,url_97,c_18,2.0
5489,2012,Dec,domain_2,url_97,c_20,1.0
5490,2012,Dec,domain_2,url_97,c_22,3.0
5491,2012,Dec,domain_2,url_97,c_27,1.0
5492,2012,Dec,domain_2,url_97,c_34,1.0
5493,2012,Dec,domain_2,url_98,c_17,26.0
5494,2012,Dec,domain_2,url_98,c_23,2.0
5495,2012,Dec,domain_2,url_99,c_06,1.0
5496,2012,Dec,domain_2,url_99,c_07,5.0
5497,2012,Dec,domain_2,url_99,c_10,3.0
5498,2012,Dec,domain_2,url_99,c_11,1.0
5499,2012,Dec,domain_2,url_99,c_12,1.0
5500,2012,Dec,domain_2,url_99,c_14,1.0
5501,2012,Dec,domain_2,url_99,c_15,2.0
5502,2012,Dec,domain_2,url_99,c_29,1.0
5503,2012,Dec,domain_2,url_99,c_34,1.0
5504,2013,Jan,domain_1,url_10,c_06,2.0
5505,2013,Jan,domain_1,url_10,c_14,0.0
5506,2013,Jan,domain_1,url_10,c_21,3.0
5507,2013,Jan,domain_1,url_2,c_21,3.0
5508,2013,Jan,domain_1,url_3,c_07,11.0
5509,2013,Jan,domain_1,url_3,c_21,1.0
5510,2013,Jan,domain_1,url_3,c_25,1.0
5511,2013,Jan,domain_1,url_5,c_21,2.0
5512,2013,Jan,domain_1,url_6,c_21,1.0
5513,2013,Jan,domain_1,url_7,c_07,2.0
5514,2013,Jan,domain_1,url_7,c_14,1.0
5515,2013,Jan,domain_1,url_7,c_21,4.0
5516,2013,Jan,domain_1,url_8,c_06,1.0
5517,2013,Jan,domain_1,url_8,c_14,1.0
5518,2013,Jan,domain_1,url_8,c_21,8.0
5519,2013,Jan,domain_1,url_8,c_31,1.0
5520,2013,Jan,domain_1,url_9,c_21,10.0
5521,2013,Jan,domain_1,url_9,c_32,1.0
5522,2013,Jan,domain_1,url_9,c_34,2.0
5523,2013,Jan,domain_1,url_9,c_36,2.0
5524,2013,Jan,domain_2,url_100,c_02,4.0
5525,2013,Jan,domain_2,url_100,c_13,7.0
5526,2013,Jan,domain_2,url_100,c_22,1.0
5527,2013,Jan,domain_2,url_101,c_05,16.0
5528,2013,Jan,domain_2,url_101,c_06,7.0
5529,2013,Jan,domain_2,url_102,c_05,1.0
5530,2013,Jan,domain_2,url_104,c_04,1.0
5531,2013,Jan,domain_2,url_104,c_07,7.0
5532,2013,Jan,domain_2,url_104,c_10,1.0
5533,2013,Jan,domain_2,url_104,c_14,3.0
5534,2013,Jan,domain_2,url_104,c_18,1.0
5535,2013,Jan,domain_2,url_104,c_20,3.0
5536,2013,Jan,domain_2,url_104,c_27,1.0
5537,2013,Jan,domain_2,url_104,c_29,1.0
5538,2013,Jan,domain_2,url_104,c_30,1.0
5539,2013,Jan,domain_2,url_105,c_02,1.0
5540,2013,Jan,domain_2,url_105,c_08,4.0
5541,2013,Jan,domain_2,url_105,c_28,1.0
5542,2013,Jan,domain_2,url_105,c_31,1.0
5543,2013,Jan,domain_2,url_106,c_11,5.0
5544,2013,Jan,domain_2,url_106,c_12,1.0
5545,2013,Jan,domain_2,url_106,c_24,1.0
5546,2013,Jan,domain_2,url_107,c_03,8.0
5547,2013,Jan,domain_2,url_107,c_16,2.0
5548,2013,Jan,domain_2,url_109,c_03,15.0
5549,2013,Jan,domain_2,url_109,c_16,2.0
5550,2013,Jan,domain_2,url_111,c_02,1.0
5551,2013,Jan,domain_2,url_111,c_08,10.0
5552,2013,Jan,domain_2,url_111,c_11,1.0
5553,2013,Jan,domain_2,url_111,c_18,2.0
5554,2013,Jan,domain_2,url_111,c_21,2.0
5555,2013,Jan,domain_2,url_111,c_28,1.0
5556,2013,Jan,domain_2,url_111,c_31,1.0
5557,2013,Jan,domain_2,url_111,c_33,1.0
5558,2013,Jan,domain_2,url_112,c_09,1.0
5559,2013,Jan,domain_2,url_112,c_11,13.0
5560,2013,Jan,domain_2,url_112,c_22,2.0
5561,2013,Jan,domain_2,url_112,c_27,1.0
5562,2013,Jan,domain_2,url_113,c_11,10.0
5563,2013,Jan,domain_2,url_113,c_18,1.0
5564,2013,Jan,domain_2,url_113,c_22,2.0
5565,2013,Jan,domain_2,url_113,c_30,1.0
5566,2013,Jan,domain_2,url_114,c_01,29.0
5567,2013,Jan,domain_2,url_114,c_02,4.0
5568,2013,Jan,domain_2,url_114,c_10,1.0
5569,2013,Jan,domain_2,url_114,c_12,1.0
5570,2013,Jan,domain_2,url_115,c_02,2.0
5571,2013,Jan,domain_2,url_115,c_13,8.0
5572,2013,Jan,domain_2,url_115,c_32,1.0
5573,2013,Jan,domain_2,url_116,c_02,2.0
5574,2013,Jan,domain_2,url_116,c_08,5.0
5575,2013,Jan,domain_2,url_116,c_28,3.0
5576,2013,Jan,domain_2,url_116,c_31,1.0
5577,2013,Jan,domain_2,url_117,c_02,4.0
5578,2013,Jan,domain_2,url_117,c_09,1.0
5579,2013,Jan,domain_2,url_117,c_11,28.0
5580,2013,Jan,domain_2,url_117,c_22,3.0
5581,2013,Jan,domain_2,url_117,c_32,4.0
5582,2013,Jan,domain_2,url_118,c_01,50.0
5583,2013,Jan,domain_2,url_118,c_02,6.0
5584,2013,Jan,domain_2,url_118,c_22,5.0
5585,2013,Jan,domain_2,url_118,c_27,2.0
5586,2013,Jan,domain_2,url_119,c_05,8.0
5587,2013,Jan,domain_2,url_119,c_06,6.0
5588,2013,Jan,domain_2,url_12,c_01,16.0
5589,2013,Jan,domain_2,url_12,c_02,57.0
5590,2013,Jan,domain_2,url_12,c_20,31.0
5591,2013,Jan,domain_2,url_120,c_03,3.0
5592,2013,Jan,domain_2,url_121,c_02,2.0
5593,2013,Jan,domain_2,url_121,c_08,14.0
5594,2013,Jan,domain_2,url_121,c_19,3.0
5595,2013,Jan,domain_2,url_121,c_22,1.0
5596,2013,Jan,domain_2,url_121,c_31,3.0
5597,2013,Jan,domain_2,url_122,c_03,12.0
5598,2013,Jan,domain_2,url_122,c_14,1.0
5599,2013,Jan,domain_2,url_122,c_16,1.0
5600,2013,Jan,domain_2,url_122,c_26,1.0
5601,2013,Jan,domain_2,url_123,c_11,16.0
5602,2013,Jan,domain_2,url_123,c_22,2.0
5603,2013,Jan,domain_2,url_123,c_27,1.0
5604,2013,Jan,domain_2,url_125,c_06,1.0
5605,2013,Jan,domain_2,url_125,c_09,1.0
5606,2013,Jan,domain_2,url_125,c_11,1.0
5607,2013,Jan,domain_2,url_126,c_02,1.0
5608,2013,Jan,domain_2,url_126,c_13,1.0
5609,2013,Jan,domain_2,url_126,c_20,34.0
5610,2013,Jan,domain_2,url_127,c_17,14.0
5611,2013,Jan,domain_2,url_128,c_02,3.0
5612,2013,Jan,domain_2,url_128,c_08,9.0
5613,2013,Jan,domain_2,url_128,c_19,1.0
5614,2013,Jan,domain_2,url_128,c_22,2.0
5615,2013,Jan,domain_2,url_128,c_28,2.0
5616,2013,Jan,domain_2,url_128,c_31,1.0
5617,2013,Jan,domain_2,url_128,c_32,1.0
5618,2013,Jan,domain_2,url_129,c_08,1.0
5619,2013,Jan,domain_2,url_129,c_11,1.0
5620,2013,Jan,domain_2,url_129,c_19,1.0
5621,2013,Jan,domain_2,url_129,c_27,1.0
5622,2013,Jan,domain_2,url_129,c_28,4.0
5623,2013,Jan,domain_2,url_129,c_30,1.0
5624,2013,Jan,domain_2,url_129,c_31,1.0
5625,2013,Jan,domain_2,url_13,c_02,3.0
5626,2013,Jan,domain_2,url_13,c_12,15.0
5627,2013,Jan,domain_2,url_13,c_13,5.0
5628,2013,Jan,domain_2,url_130,c_11,1.0
5629,2013,Jan,domain_2,url_130,c_12,1.0
5630,2013,Jan,domain_2,url_130,c_24,2.0
5631,2013,Jan,domain_2,url_131,c_03,12.0
5632,2013,Jan,domain_2,url_132,c_04,1.0
5633,2013,Jan,domain_2,url_132,c_17,17.0
5634,2013,Jan,domain_2,url_132,c_23,1.0
5635,2013,Jan,domain_2,url_133,c_09,1.0
5636,2013,Jan,domain_2,url_133,c_11,4.0
5637,2013,Jan,domain_2,url_133,c_22,2.0
5638,2013,Jan,domain_2,url_133,c_32,2.0
5639,2013,Jan,domain_2,url_134,c_01,9.0
5640,2013,Jan,domain_2,url_135,c_02,3.0
5641,2013,Jan,domain_2,url_135,c_04,1.0
5642,2013,Jan,domain_2,url_135,c_07,3.0
